Наименование,ИНН,WhatsApp,Телефон (офис),Телефон (мобильный),Сайт,VK,Email,Адрес,,
АВЕАШИП ЛТД морское агентство,0,,84012732750,, ,,,236039  Калининград  улица Александра Суворова  дом 40,,
НОРДВЕГ судоремонтное предприятие,0,,84012660501,,,,,236039  Калининград  улица Александра Суворова  дом 45,,
MERCURY & VOLVO PENTA сервисный центр,0,,84012516658,,,,,236006  Калининград  набережная Генерала Карбышева  дом 9,,
МЕРИДИАН морское агентство,0,,84012365099,, ,,,236006  Калининград  Мариупольская улица  дом 2-12,,
ВАЛСИ компания по обслуживанию судов,0,,84012530731,, ,,,236016  Калининград  Сергеева улица  дом 14,,
ЯНМАРИН морское агентство,0,,84012930188,, ,,,236010  Калининград  улица Огарева  дом 32-34,,
РОССИЙСКИЙ РЕЧНОЙ РЕГИСТР ФГУ Калининградский участок Северо-Западного филиала,0,,84012977120,,,,,236011  Калининград  Судостроительная улица  дом 75,,
ГАЗПРОМ ФЛОТ компания,0,,84012575600,,,,,236010  Калининград  улица Кутузова  дом 28,,
МАРИНА-КАЛИНИНГРАД крюинговое агентство,0,,84012656878,, ,,,236004  Калининград  Октябрьская улица  дом 71-73,,
АМБЕРБОТ,0,,84012634306,, ,,,236005  Калининград  улица Александра Матросова  дом 11,,
АНТАЛЕКС-БАЛТИКА,0,,84012391155,,,,,236023  Калининград  Красная улица  дом 115,,
ООО ФЛАГМАН,0,,84012376138,, ,,,236006  Калининград  Ленинский проспект  дом 30,,
БЕЛМЕТ-ЯНТАРЬ производственно-строительная фирма,0,,84012647213,, ,,,236005  Калининград  Транспортный тупик  дом 10,,
МОРСКОЙ СЕРВИС судоремонтная компания,0,,84012565354,,,,,236010  Калининград  улица Менделеева  дом 10-а  офис 1,,
МОРСКИЕ ТЕХНОЛОГИИ,0,,84012444331,, ,,,236011  Калининград  Тихорецкий тупик  дом 1/3,,
РЕФТРАНСФЛОТ КРУИНГ,0,,84012216588,,,,,236000  Калининград  Советский проспект  дом 18,,
ЛАУДОН,0,,84012445519,,,,,236039  Калининград  Ленинский проспект  дом 83,,
ХЕМПЕЛЬ,0,,84012350437,, ,,,236000  Калининград  проспект Мира  дом 136,,
ФЛОТРЫБСНАБ,0,,84012516491,,,,,236000  Калининград  Мира проспект  дом 80-А,,
ПТЕРИЯ,0,,84012465586,, ,,,236016  Калининград  улица Александра Невского  дом 36-Б,,
ЭЛМОР,0,,84012571661,, ,,,236005  Калининград  Гаражная улица  дом 2,,
ВЕРФЬ ПЕЛИКАН ЛТД,0,,84012644814,, ,,,236000  Калининград  Запорожская улица  дом 1,,
СЕРВИС-ПАРТНЕР,0,,84012965163,, ,,,236000  Калининград  улица Генерал-Лейтенанта Озерова  дом 24,,
РЕФТРАНСФЛОТ-ИНЖИНИРИНГ,0,,84012444588,, ,,,236035  Калининград  5-я Причальная улица  дом 1,,
ИНСПЕКТОРАТ Р независимая инспекция,0,,84012692483,, ,,,236039  Калининград  Портовая улица  дом 24,,
ЭС-ТИ-АЙ производственно-логистическая компания,0,,84012660510,, ,,,236039  Калининград  улица Александра Суворова  дом 45  3 этаж  1 подъезд,,
INDEPENDED MARINE SURVEYORS сюрвейерская компания,0,https://wa.me/79506724601,,79506724601, ,,,236006  Калининград  улица 1812 года  дом 51,,
КОМИТЕТ ОХРАНЫ МИНИВЭНОВ компания по междугородным и международным пассажирским перевозкам,0,,84012336332,, ,http://vk.com/minivan39,,236039  Калининград  Малый переулок  дом 17,,
FREE TAXI служба подключения водителей,0,,84012611611,,taxi-free.ru,,,236000  Калининград  улица Генерала Буткова  дом 19,,
ЭКСПРЕСС-ТАКСИ,0,,84012393333,,,,,236034  Калининград  Емельянова улица  дом 280-В,,
АНЮТА,0,,84012777969,, ,http://vk.com/anuta_39,,236000  Калининград,,
П-34,0,,84012666666,,,http://vk.com/club56910595,,236000  Калининград  улица Лейтенанта Яналова  дом 42-б,,
КАЛИНИНГРАДСКИЙ ТАКСОПАРК,0,,84012585858,, ,http://vk.com/club56910595,,236006  Калининград  улица Грига  дом 54,,
ТАКСИ СЕРВИС таксомоторное предприятие,0,,84012353333,,,,,236016  Калининград  Литовский вал  дом 38  под. 14,,
ТАКСИ 775,0,,84012775775,,,http://vk.com/taxi_eurotransfer39,,236000  Калининград  площадь Победы  дом 4,,
ТАКСИ БАЛТИКИ таксомоторное предприятие,0,,84012333333,,www.taxi-baltiki.ru,http://vk.com/taxi_eurotransfer39,,236010  Калининград  проспект Мира  дом 136  офис 512,,
MAXIM таксомоторное предприятие,0,,84012666999,,www.taximaxim.ru,http://vk.com/anuta_39,,236000  Калининград  Дмитрия Донского улица  дом 7/11  офис 209,,
ВОЯЖ таксомоторное предприятие,0,,84012334343,,,,,236008  Калининград  Гоголя улица  дом 12,,
МАРСЕЛЬ таксомоторное предприятие,0,,84012768888,, ,http://vk.com/club56910595,,236010  Калининград  Ручейная улица  дом 2-а,,
ТАКСИ Т-34 таксомоторное предприятие,0,,84012343434,,,,,236023  Калининград  Лейтенанта Яналова улица  дом 42,,
ТОРНАДО таксомоторное предприятие,0,,84012718121,,,,,236000  Калининград  Дмитрия Донского улица  дом 7/11  офис 124,,
ПЯТЕРОЧКА таксомоторное предприятие,0,,84012555555,,vk.com/club56910595,http://vk.com/club56910595,,236006  Калининград  Московский проспект  дом 182,,
ТАКСИ 24 таксомоторное предприятие,0,,84012777724,,,http://vk.com/taxi_eurotransfer39,,236011  Калининград  Аллея Смелых улица  дом 200-б,,
ТАКСА таксомоторное предприятие,0,,84012777766,,,,,236023  Калининград  Советский проспект  дом 285,,
ТРАНСПОРТНАЯ КОМПАНИЯ,0,,84012772369,, ,,,236022  Калининград  Красная улица  дом 23-25а,,
ГРУЗОВИЧКОФ,0,,84012994499,, ,https://vk.com/gruzovichkov,,236009  Калининград  4-я Большая Окружная улица  дом 31-а,,
МЕЖДУНАРОДНЫЙ ТАМОЖЕННЫЙ ТЕРМИНАЛ Калининградский филиал,0,,84012900162,, ,,,236039  Калининград  Туруханская улица  дом 3-а,,
СПЕЦГРУЗАВТОТРАНС компания,0,,88005559400,,www.spegat.com,,,236008  Калининград  улица Тельмана  дом 25,,
VDU LOGISTICS,0,,84993488336,,vdu-logistics.ru,http://vk.com/rocketshina,,236001  Калининград  Колхозная улица  дом 22,,
СЗТЭС,0,https://wa.me/79118660033,,79118660033,sztes39.com,,,236022  Калининград  площадь Победы  дом 4  16 офис  5 этаж  4 подъезд,,
ЗЕЛЕНЫЙ КОРИДОР таможенный представитель,0,,84012311485,, ,http://vk.com/ooo.tpzk,,236010  Калининград  Вагоностроительная улица  дом 3-5,,
ЦЕНТР ОФОРМЛЕНИЯ ДОКУМЕНТОВ,0,,84012311485,,,,,,,
STM-GROUP/СТМ-ГРУПП,0,,84012600070,,www.stm-group.com,,,236039  Калининград  Железнодорожная улица  дом 12,,
СТАНДАРТБАЛАНС,0,,84012590143,,,,,236002  Калининград  Транспортная улица  дом 17-А,,
АВТОТРАСТ,0,,84012656740,,,,,236034  Калининград  Дзержинского улица  дом 248,,
РЕСУРСЫ СЕВЕРА-ТРАНССЕРВИС,0,,84012588577,, ,,,236001  Калининград  Ялтинская улица  дом 66,,
КАЛИНИНГРАДСКАЯ ОПЕРАТИВНАЯ ТАМОЖНЯ,0,,84012352533,,,,,236004  Калининград  Аллея Смелых улица  дом 31,,
ПРОГРЕСС,0,,84012771100,,,,,236009  Калининград  Колхозная улица  дом 12,,
БАЛТИЙСКАЯ ТАМОЖЕННАЯ КОМПАНИЯ,0,,84012771102,,,,,236000  Калининград  Транспортная улица  дом 17-а  каб. 50,,
ТОТ таможня,0,,84012632226,,,,,236034  Калининград  Дзержинского улица  дом 248,,
