Наименование,ИНН,WhatsApp,Телефон (офис),Телефон (мобильный),Сайт,VK,Email,Адрес
ЛЕВША  сеть магазинов сантехники и отделочных материалов,0,,88162622325,,vk.com/club66519964,http://vk.com/club66519964,,173025  Великий Новгород  проспект Мира  дом 7
ЛУЧШИЙ ВЫБОР  магазин,0,,88162555550,, ,,,173000  Великий Новгород  Славная улица  дом 60
АЗБУКА РЕМОНТА  строительный гипермаркет,0,,88162682018,,,http://vk.com/laminate,,173003  Великий Новгород  Колмовская набережная  дом 3  1 этаж  ТРЦ Славин
КРЕМНЕГРАНИТ ЭКО  торгово-производственная компания,0,https://wa.me/79633675052,,79633675052, ,,,173003  Великий Новгород  набережная Реки Гзень  дом 3  12а офис  12а офис
ЕВРОТЕК  магазин строительной техники и инструмента,0,https://wa.me/79506847457,,79506847457, ,https://vk.com/svarka_shop  https://vk.com/evrotek_vn,,173003  Великий Новгород  Большая Санкт-Петербургская улица  дом 80
РУДЕТРАНССЕРВИС,0,,88162998777,, ,,,173000  Великий Новгород  Нехинская улица  дом 55
ИНТЕХ  магазин,0,,88162602253,, ,,,173014  Великий Новгород  Народная улица  дом 8-а  ТРЦ Фобос
ИНСТРА  торговая компания,0,,88162335198,,,,,173003  Великий Новгород  Великая улица  дом 18  2 этаж
МАГАЗИН ПРОМЫШЛЕННОГО ОБОРУДОВАНИЯ И ИНСТРУМЕНТА,0,https://wa.me/79210237777,,79210237777, ,,,173016  Великий Новгород  проспект Александра Корсунова  дом 14-а  1 этаж  левое крыло
АРКАДА  магазин электротехники,0,,88162617777доб.220,, ,,,173015  Великий Новгород  Полевой переулок  дом 1-Б
КОМПЛЕКТАЦИЯ  оптово-розничная компания,0,,88162502445,,,,,173003  Великий Новгород  Базовый переулок  дом 13  2 офис
ГЕФЕСТ,0,,88162502008,, ,http://vk.com/club75044822,,173008  Великий Новгород  Сырковское шоссе  дом 4
МИР ИНСТРУМЕНТА  магазин,0,,88162668018,, ,http://vk.com/club12394369,,173020  Великий Новгород  Студенческая улица  дом 13
ТЕХНОПЛЮС  оптово-розничная компания,0,,88162940035,,resanta.ru,,,173008  Великий Новгород  3-я Сенная улица  дом 2-а
ИНСТРУМЕНТ-ВН  интернет-магазин,0,,88162552798,, ,,,173016  Великий Новгород  улица Ломоносова  дом 3  корпус 2  1 этаж
ГОСМЕТИЗ,0,,88162902202,, ,,,173021  Великий Новгород  Нехинская улица  дом 57
Мир сварки и инструмента,0,https://wa.me/79217300289,,79217300289,,,,Великий Новгород  Сырковское шоссе  дом 30
Мир сварки и инструмента,0,https://wa.me/79217300289,,79217300289,,,,Великий Новгород  Сырковское шоссе  дом 25
МС,0,,88162556734,, ,,,173008  Великий Новгород  Рабочая улица  дом 34/6
СТАЛЬНОЙ  торгово-монтажная компания,0,https://wa.me/79602070077,,79602070077,,,,173021  Великий Новгород  Нехинская улица  дом 57
НОВГОРОДСКИЙ ДОМОВОЙ  сервисная компания,0,,88162605301,, ,,,173507  Новгородская область  Новгородский район  деревня Сырково  Лесная улица  дом 23
ШРЕК  автосервис,0,https://wa.me/79506866437,,79506866437, ,http://vk.com/garage_53  http://vk.com/powerengines,,Великий Новгород  Нехинская улица  дом 46  корпус 1
ДОУМ ДИЗАЙН  компания,0,https://wa.me/79116000638,,79116000638, ,http://vk.com/club23727140,,173009  Великий Новгород  Волотовская улица  дом 5
МИРОКОН+,0,,88162673344,, ,,,173024  Великий Новгород  проспект Александра Корсунова  дом 53/1  офис 3.3
СКЛАДОСФЕРА  центр индивидуального хранения вещей,0,,88162647900,, ,http://vk.com/skladosferavn,,173008  Великий Новгород  Северная улица  дом 4  к2
ЛОГОС,0,,88162633874,, ,,,173020  Великий Новгород  Студенческая улица  дом 10
ЛОГОС,0,,88162633874,, ,,,173020  Великий Новгород  Студенческая улица  дом 10
Композит,0,,88162734650,,kompozitstroy.ru,,,Новгородская область  Новгородский район  поселок Панковка  Индустриальная улица  дом 2  корпус 1
Нгб Инжиниринг,0,,88162603184,,ngbe.ru,,,Великий Новгород  проспект Александра Корсунова  дом 53/1
Фабер-Н,0,,88162640775,, ,,,Великий Новгород  3-я Сенная улица  дом 2-а
БРИГАДНЫЙ ПОДРЯД  строительная компания,0,,88162602123,, ,,,173008  Великий Новгород  Рабочая улица  дом 1
СТЕКЛОДИЗАЙН  ПТФ,0,,88162766136,, ,http://vk.com/steklo_dizain,,173003  Великий Новгород  Великая улица  дом 22
HOTGLASS  стекольная компания,0,,88162701000,, ,,,173015  Великий Новгород  Полевой переулок  дом 7
НОВОСТЕК  ПК,0,,88162744636,, ,,,173530  Новгородская область  Новгородский район  поселок Пролетарий  Пролетарская улица  дом 1
ВИДЕОКОН,0,,88162630613,, ,,,173020  Великий Новгород  улица Связи  дом 19
Эскада,0,https://wa.me/79216912497,,79216912497,escadanov.ru,,,Новгородская область  Новгородский район  поселок Панковка  Индустриальная улица  дом 14-а
ФУНДАМЕНТ-53,0,https://wa.me/79217301045,,79217301045,фундамент-53.рф,http://vk.com/svfundament53,,173517  Новгородская область  Новгородский район  деревня Ермолино
СИГМА  строительно-производственная компания,0,,88162922777,, ,,,173003  Великий Новгород  Большая Санкт-Петербургская улица  дом 22
WINDOOR  торговая компания,0,,88162681387,,novgorod.windoor.company,http://vk.com/windoor.company,,173016  Великий Новгород  проспект Александра Корсунова  дом 5
ОСНОВА НОВГОРОД  компания,0,,88162559478,,osnova-novgorod.ru,,,173020  Великий Новгород  Большая Московская улица  дом 114  корпус 1
ГЛАВФУНДАМЕНТ  компания,0,,88007006282,,glavfundament.ru,http://vk.com/glavfundament,,173001  Великий Новгород  Новолучанская улица  дом 6
КОМПАНИЯ ПЕСКОСТРУЙНОЙ ОБРАБОТКИ,0,https://wa.me/79116175437,,79116175437,vk.com/peskostruy53,http://vk.com/peskostruy53,,173020  Новгородская область  Новгородский район  поселок Волховец  Пионерская улица  дом 26/1
