Наименование,ИНН,WhatsApp,Телефон (офис),Телефон (мобильный),Сайт,VK,Email,Адрес
Каток,000000000,,84855229202,, ,,,152908  Ярославская область  Рыбинск  Механизации улица  дом 13
АвтодорСервис,000000000,,84855225941,, ,,,152909  Ярославская область  Рыбинск  Вихорева улица  дом 14
Дормашсервис,000000000,,84855253771,, ,,,152925  Ярославская область  Рыбинск  Расторгуева улица  дом 17
Промрезина,000000000,,84855250719,, ,,,Ярославская область  Рыбинск  улица Чкалова  дом 71
ДорКомплект,000000000,,84855223382,, ,,,Ярославская область  Рыбинск  Генерала Батова проспект  дом 32-б
Рыбинское УМСР,000000000,,84855554313,,r-umsr.narod.ru,,,152907  Ярославская область  Рыбинск  9 Мая улица  дом 33
"Мегаполис, строительная компания",000000000,,84855252182,,asfalt76.ru,,,Ярославская область  Рыбинск  Крестовая улица  дом 103
Благоустроитель,000000000,https://wa.me/79201009111,,79201009111,blagoustroitel76.ru,,,Ярославская область  Рыбинск  Рокоссовского улица  дом 16
"ПРОМСТРОЙ, строительная компания",000000000,https://wa.me/79807072141,,79807072141,,,,Ярославская область  Рыбинск  улица Академика Губкина  дом 37  а
База ЖБИ,000000000,,84855230000,, ,,,152914  Ярославская область  Рыбинск  Толбухина улица  дом 19
СМУ-7,000000000,,84855298529,,smu7ryb.ru,,,Ярославская область  Рыбинск  Большая Тоговщинская улица  дом 5
Департамент ЖКХ,000000000,,84855280576,,rybinsk.ru,,,Ярославская область  Рыбинск  Стоялая улица  дом 19
Деловой центр Недвижимости,000000000,,84855253190,, ,http://vk.com/club55030587,,Ярославская область  Рыбинск  Стоялая улица  дом 13
"Волжский берег, Агентство недвижимости, Юридическая компания",000000000,,84855253953,, ,http://vk.com/club55030587,,152901  Ярославская область  Рыбинск  Карякинская улица  дом 70
Оспаривание кадастровой стоимости,000000000,https://wa.me/79217235663,,79217235663,kadastr-35.ru,,,Ярославская область  Рыбинск  улица Чкалова  дом 64
Геопроект,000000000,,84855253858,, ,http://vk.com/club55030587,,Ярославская область  Рыбинск  Крестовая улица  дом 105
АН ЖилСервис,000000000,https://wa.me/79201252380,,79201252380,,http://vk.com/club69734820,,Ярославская область  Рыбинск  улица Чкалова  дом 10
"Мегаполис, Агентство недвижимости",000000000,https://wa.me/79201022611,,79201022611, ,,,Ярославская область  Рыбинск  Гоголя улица  дом 43
"РОСТЕХИНВЕНТАРИЗАЦИЯ-ФЕДЕРАЛЬНОЕ БТИ, Рыбинское отделение",000000000,,84855280008,, ,,,Ярославская область  Рыбинск  Крестовая улица  дом 49
Землеустроитель,000000000,,84855215624,,mup-zu.ru,,,Ярославская область  Рыбинск  улица Чкалова  дом 71
СК Авдат,000000000,,84855250151,,sk-avdat.ru,,,Ярославская область  Рыбинск  Крестовая улица  дом 21
СтройИзыскания,000000000,https://wa.me/79206503154,,79206503154, ,,,152903  Ярославская область  Рыбинск  улица Братьев Орловых  дом 4
Гео-М,000000000,https://wa.me/79201409193,,79201409193, ,,,Ярославская область  Рыбинск  Крестовая улица  дом 83
"Форестер, строительная компания",000000000,https://wa.me/79038239007,,79038239007, ,,,Ярославская область  Рыбинск  Бородулина улица  дом 24
"Деликат, строительная компания",000000000,,84855282682,,vk.com/delicat95,http://vk.com/delicat95,,Ярославская область  Рыбинск  улица Луначарского  дом 12
РСУ-76,000000000,https://wa.me/79066348555,,79066348555, ,,,152920  Ярославская область  Рыбинск  улица Пушкина  дом 34
Благоустроитель,000000000,https://wa.me/79201009111,,79201009111,blagoustroitel76.ru,,,Ярославская область  Рыбинск  Рокоссовского улица  дом 16
НаДим,000000000,https://wa.me/79056455667,,79056455667, ,,,152906  Ярославская область  Рыбинск  Тарасова улица  дом 14
Инженерный центр РТС Рыбинстеплосервис,000000000,,84855251500,, ,,,Ярославская область  Рыбинск  Гоголя улица  дом 29
РСУ-76,000000000,https://wa.me/79066348555,,79066348555, ,,,152920  Ярославская область  Рыбинск  улица Пушкина  дом 34
Сторм,000000000,,84855209658,, ,,,152901  Ярославская область  Рыбинск  улица Суркова  дом 21
"НАДЕЖДА, компания",000000000,,84855558710,,,,,Ярославская область  Рыбинск  бульвар Победы  дом 17
"РИЗАЛИТ, проектно-сметное бюро",000000000,https://wa.me/79038263327,,79038263327,,,,Ярославская область  Рыбинск  Крестовая улица  дом 62
САТУРН-ИНСТРУМЕНТАЛЬНЫЙ ЗАВОД,000000000,,84855320778,, ,,,Ярославская область  Рыбинск  проспект Ленина  дом 163  лит А
"ЛЕВША, сервисный центр",000000000,,84855282128,,levsha76.ru,,,Ярославская область  Рыбинск  Стоялая улица  дом 20
