Наименование,ИНН,WhatsApp,Телефон (офис),Телефон (мобильный),Сайт,VK,Email,Адрес,,
СЕВЕРЭНЕРГОСЕРВИС,0,,88172756430,, ,,,160000  Вологда  Челюскинцев улица  дом 9  офис 427,,
СЕВЕРНЫЙ СТАНДАРТ,0,,88172541575,, ,,,160000  Вологда  улица Карла Маркса  дом 14,,
ЭНЕРГЕТИК,0,,88172529072,, ,,,160000  Вологда  Ленинградская улица  дом 51-б,,
"КРОТКОВ Ф. А., ИП",0,,88172522396,,,http://vk.com/lustravologda,,160000  Вологда  Окружное шоссе  дом 1  офис 18,,
ЭНЕРГО-МОНТАЖ,0,,88172530120,, ,,,160000  Вологда  улица Гагарина  дом 83-а,,
"СПЕЦЭЛЕКТРОМОНТАЖ, электромонтажная фирма",0,,88172515196,,,http://vk.com/headway.vologda,,160004  Вологда  улица Преображенского  дом 12,,
"СЕВЕРЭЛЕКТРО, электромонтажная фирма",0,,88172721489,, ,,,160019  Вологда  Козленская улица  дом 43,,
"ЭНЕРГИЯ, электротехническая фирма",0,,88172211360,,,,,160035  Вологда  Козленская улица  дом 35  офис 315,,
"ПАРТНЕРБИЗНЕСГРУПП, электромонтажная фирма",0,,88172505221,, ,,,160014  Вологда  Гоголя улица  дом 88  офис 61,,
ТЕПЛОВИТ,0,,88175821598,, ,,,161250  Вологодская область  Вашкинский район  село Липин Бор  Первомайская улица  дом 29-А,,
ЭЛЕКТРОСПУТНИК,0,,88172546136,, ,,,160000  Вологда  улица Карла Маркса  дом 12,,
ВОЖЕГСКИЕ ЭЛЕКТРОТЕПЛОСЕТИ,0,,88174421434,,,,,162160  Вологодская область  Вожега  Советский переулок  дом 3,,
ВОЛОГДАСЕЛЬЭНЕРГОПРОЕКТ ООО,0,,88172560060,,vsep.ru,,,160000  Вологда  Козленская улица  дом 43-А,,
ЧЕРЕПОВЕЦКАЯ ГРЭС,0,,88174251867,, ,,,162510  Вологодская область  Кадуй  Промышленная улица  дом 2,,
"СЕВЕРЭНЕРГОПРОЕКТ, энергетическая компания",0,,88172549292,,,,,160000  Вологда  Комсомольская улица  дом 3,,
"СТРАХОВОЕ АГЕНТСТВО, официальный представитель Росгосстрах",0,,88172502839,, ,http://vk.com/tex.avto35,,160001  Вологда  улица Мальцева  дом 5,,
"СЕДЬМОЕ НЕБО, туристическое агентство",0,,88172297275,, ,http://vk.com/club156179231,,160009  Вологда  улица Чехова  дом 37  строение 3,,
"АГЕНТСТВО ПУТЕШЕСТВИЙ, туристическая фирма",0,,88172502422,,vk.com/agentstvoputeshestviy35,http://vk.com/agentstvoputeshestviy35,,160000  Вологда  улица Герцена  дом 34,,
"TRAVELATA.RU, турагентство",0,,88005556378,, ,,,160034  Вологда  Новгородская улица  дом 2-а,,
"ВОЛОГДАТУР, турфирма",0,https://wa.me/79210655109,,79210655109, ,http://vk.com/vologdatur,,160000  Вологда  улица Мира  дом 13,,
АВИАТУР,0,,88172793232,, ,http://vk.com/volgroup,,160000  Вологда  площадь Бабушкина  дом 10,,
"BESSON TRAVEL, туристическое агентство",0,,88172546237,, ,http://vk.com/besson.travel,,160000  Вологда  улица Чернышевского  дом 11  2 этаж,,
"ВОЛГРУПП, туристическое агентство",0,https://wa.me/79535050077,,79535050077,vk.com/volgroup,http://vk.com/volgroup  http://vk.com/sezonservis,,160014  Вологда  улица Саммера  дом 3  404 офис  4 этаж,,
"СОВЕТСКИЙ, клуб путешествий",0,https://wa.me/79115028644,,79115028644,,,,160000  Вологда  Марии Ульяновой улица  дом 8  2 этаж,,
"ЕВРОТУР, туристическое агентство",0,,88172212465,, ,,,160001  Вологда  улица Батюшкова  дом 18,,
"КРУГОСВЕТ, туристическая компания",0,,88172500552,, ,http://vk.com/sezonservis,,160004  Вологда  Благовещенская улица  дом 47  104 офис,,
"ВОЛ ТРЭВЕЛ, туристическое агентство",0,https://wa.me/79637344445,,79637344445,vk.com/voltravel,http://vk.com/voltravel,,160022  Вологда  Ярославская улица  дом 32  2 этаж,,
"КРАСКИ МИРА, туристическая компания",0,,88172760100,,tkkraskimira.ru,,,160001  Вологда  Благовещенская улица  дом 26  203 офис,,
"РОЗА ВЕТРОВ, туристическое агентство, ООО ""Лагуна-тур""",0,,88172702212,, ,,,160029  Вологда  Северная улица  дом 7  3 этаж,,
"ГЕОГРАФИЯ, сеть туристических агентств",0,,88172704514,, ,,,160023  Вологда  улица Сергея Преминина  дом 1  2  4 офис,,
"СТ ТУР, туристическое агентство",0,,88172700833,, ,,,160022  Вологда  Пошехонское шоссе  дом 22  404 офис  4 этаж,,
"ТЕРРА OFF-ROAD, туристическая компания",0,,88172501287,, ,,,160000  Вологда  Зосимовская улица  дом 7-а,,
ВОЛОГОДСКОЕ АВИАЦИОННОЕ ПРЕДПРИЯТИЕ,0,,88172553643,,,,,160015  Вологда  аэропорт,,
ВОЛОГОДСКОЕ АВИАЦИОННОЕ ПРЕДПРИЯТИЕ,0,,88172553643,, ,,,Вологодская область  Вологодский район  поселок Дорожный,,
"АВТОБУС1, транспортная компания",0,,88003339564,,,,,160002  Вологда  Ленинградская улица  дом 150-а,,
"ПАССАЖИРСКОЕ АВТОТРНАСПОРТНОЕ ПРЕДПРИЯТИЕ БАБУШКИНСКОГО РАЙОНА, МУП",0,,88174521544,, ,http://vk.com/ikeavam,,161350  Вологодская область  Бабушкина  Бабушкина улица  дом 53,,
ПАТП-2,0,,88172543918,,,,,160019  Вологда  улица Чернышевского  дом 135,,
"ИНВЕСТСТРОЙПРОЕКТ, транспортная компания",0,,88172725020,, ,,,160004  Вологда  Благовещенская улица  дом 76-а  вход со двора,,
"ИМПЕРИАЛ, компания грузоперевозок",0,,88172721593,, ,,,160000  Вологда  проспект Победы  дом 26  3 офис,,
"BUSMANN, транспортная компания",0,,88172560306,,busmann.ru,,,160000  Вологда  Зосимовская улица  дом 40  103 офис  1 этаж,,
ПЕРВАЯ ТРАНСФЕРНАЯ КОМПАНИЯ,0,https://wa.me/79814445665,,79814445665,www.1tk35.com,http://vk.com/ikeavam,,160029  Вологда  улица Горького  дом 139  5 офис,,
"ТРАНСПОРТНАЯ КОМПАНИЯ, ИП Неклюдов О.К.",0,https://wa.me/79212380600,,79212380600,,http://vk.com/ikeavam,,160032  Вологда  Осановский проезд  дом 27,,
"ЭКСПРЕСС, транспортная компания",0,https://wa.me/79052978291,,79052978291, ,http://vk.com/ikeavam,,160029  Вологда  Северная улица  дом 7-а  516 офис  5 этаж,,
"ПЕРЕВОЗЧИКИ ПАССАЖИРОВ Г. ВОЛОГДА, НП",0,,88172535999,, ,http://vk.com/ikeavam,,160026  Вологда  улица Преображенского  дом 28  25 офис,,
"Заказ автобусов, ИП Войко Л.В.",0,,88172559514,, ,,,Вологда  Колхозная улица  дом 44,,
ДИС,0,,88172722713,, ,,,160035  Вологда  Предтеченская улица  дом 31,,
АВТОВОКЗАЛ,0,,88172750452,,,,,160009  Вологда  площадь Бабушкина  дом 10,,
"АРЕНДАГАЗЕЛИ35, компания",0,,88172507920,, ,http://vk.com/arendagaz35,,Вологда  улица Гагарина  дом 101/4,,
"ВОДИ ВОЛОГДА, компания",0,,88172265997,, ,http://vk.com/vody35,,Вологда  Товарная улица  дом 1-а  корпус 1,,
"ФТ35, таксопарк",0,,88172239095,,fedtaxi.ru,http://vk.com/club206034376,,Вологда  улица Чехова  дом 44  ст2,,
РосАвтоПрокат,0,,88002504600,,www.rosautoprokat.ru,http://vk.com/uyutniy_gorod,,160001  Вологда  Ленинградская улица  дом 5,,
ЛИДЕР ТАКСИ,0,,88172716060,,,http://vk.com/limuzine35  http://vk.com/maxstroi006,,160000  Вологда  Пошехонское шоссе  дом 9,,
"АВТОКАТ, прокатная фирма",0,,88172580422,,,,,160009  Вологда  Зосимовская улица  дом 119-А,,
"ПРЕСТИЖАВТОЛЮКС, прокатная фирма",0,,88172502772,, ,,,160011  Вологда  Зосимовская улица  дом 14  офис 9,,
"ИНВЕСТСТРОЙПРОЕКТ, транспортная компания",0,,88172725020,, ,,,160004  Вологда  Благовещенская улица  дом 76-а  вход со двора,,
"ПЕГАС, такси",0,,88172589999,, ,,,160022  Вологда  улица Сергея Преминина  дом 1,,
"LIMOKATE, салон проката лимузинов",0,,88172588777,, ,,,160001  Вологда  Благовещенская улица  дом 26  308 офис,,
"РУСЬ, транспортная компания",0,,88172529222,,www.taxi-rus.ru,http://vk.com/uyutniy_gorod,,160017  Вологда  Ленинградская улица  дом 71  610 офис,,
"ПЕРСОНА, служба заказа пассажирского легкового транспорта",0,,88172700222,,www.taxi35.ucoz.ru,,,160000  Вологда,,
ПРОКАТНАЯ КОМПАНИЯ,0,,88172580529,,,,,160000  Вологда  Козленская улица  дом 3  1 офис,,
"АЭРОБУС, транспортная компания",0,,88172702829,,,,,160001  Вологда  улица Батюшкова  дом 18,,
"МАГИСТРАЛЬ, транспортная компания",0,,88172701085,, ,http://vk.com/maxstroi006,,160009  Вологда  улица Мира  дом 82  606 офис  6 этаж,,
"ПРЕМИУМ, служба заказа легкового транспорта",0,,88172529222,, ,,,160017  Вологда  Ленинградская улица  дом 71,,
"ЭКОНОМ, служба заказа легкового транспорта",0,,88172522222,,www.taxi35.ru,http://vk.com/taxi35region,,160013  Вологда  улица Можайского  дом 60,,
Груз Догруз,0,,88005053494,,gruzdogruz.ru,https://vk.com/gruzdogruz_ru,,160000  Вологда  Советский проспект  дом 35-а,,
ЖелДорЭкспедиция,0,,84957271456,, ,https://vk.com/jeldor,,160011  Вологда  улица Чехова  дом 44  13 кабинет  2 этаж,,
ТРАНС-КАРГО,0,,88007755020,, ,,,160000  Вологда  Окружное шоссе  дом 2-а,,
"ТРАНСПОРТНО-ЭКСПЕДИЦИОННАЯ КОМПАНИЯ, ИП Петухов С.Ю.",0,,88172531401,, ,,,160028  Вологда  улица Гагарина  дом 89,,
